Region,Country,Province,Medicine/Brand Name,Therapeutic Indications,Manufacturer,Batch Lot Number,API,Dosage Form,Drug Registered,Facility Sector,Facility Type,Year,Date Sample Collected,Final Test Result,Type of Test,Reason for Failure,Counterfeit Medicine,Actions Taken on Substandard or Counterfeit Medicine
Asia,Lao PDR,Savannakhet,Cephalexin,Antibiotic,China,O102308,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Attapeu,Amoxicillin,Antibiotic,Codupha-Lao,900204,Amoxicillin,Capsule,Unknown,Unknown,Hospital,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Ampicillin,Antibiotic,Longchuan yunnan,O90301,Ampicillin,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Davao,Isoniazid,Anti-tuberculosis,"New Myrex Laboratories, Inc.",JCN030,Isoniazid,Tablet,Yes,Private,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Chloroquine,Antimalarial,Codupha-Lao,810803,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Attapeu,Erythromycin,Antibiotic,Codupha-Lao,812707,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Ampicillin,Antibiotic,CBF,800956,Ampicillin,Capsule,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Penicillin V,Antibiotic,CBF,901103,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Attapeu,Chloroquine,Antimalarial,Codupha-Lao,810814,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Erythromycin,Antibiotic,Vietnam,O9007AN,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Tetracycline Hydrochloride,Antimalarial,Thailand,5203004,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Erythromycin,Antibiotic,CBF,O40908,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,03/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Ilocos City,Emizid,Anti-tuberculosis,Lumar Pharmaceutical Lab,1919008,Isoniazid,Oral Solution,Yes,Private,Pharmacy,2009,05/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Eurofin,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,928066,Rifampicin,Capsule,Yes,Private,Pharmacy,2009,05/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Tetra,Antimalarial,Codupha-Lao,816110,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Amoxicillin,Antibiotic,Zhangfeng,90301,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Tetra,Antimalarial,Codupha-Lao,816108,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Artesunate,Antimalarial,"Guilin Pharmaceutical Co., Ltd",ZA061102,Artesunate,Ampoule for Injectables,Unknown,Unknown,Hospital,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Strim-Side,Antimalarial,KPN,904006,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Rifampicin,Anti-tuberculosis,Brawn lab Ltd,BC 048026,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Erythro,Antibiotic,Codupha-Lao,812707,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Erythromycin,Antibiotic,Mekophar Chemical Pharmaceutical Joint-Stock Co.,09002AN,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Sinmoquin,Antimalarial,S.S.P. Laboratories,2510215,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Penicillin V Potassium,Antibiotic,VTP,751035,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Chloroquine Phosphate,Antimalarial,Codupha-Lao,810808,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Penicillin V Kali,Antibiotic,MD PHARCO,20309,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Quinine Sulfate,Antimalarial,CBF,10107,Quinine ,Tablet,Unknown,Unknown,Pharmacy,2009,06/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Erythromycin,Antibiotic,Zhangfeng,81101,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Metronidazole,Antibiotic,P.D.C No. III,8021019,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Strim-Side,Antimalarial,KPN,904008,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Cefalexin,Antibiotic,Tipharco,20209,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Metronidazole,Antibiotic,Zhangfeng,80801,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Isoniazid,Anti-tuberculosis,A.N.H. Products LTD,70101,Isoniazid,Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Chloroquine,Antimalarial,Codupha-Lao,810812,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Amoxicillin,Antibiotic,"Harbin Pharm Group Sanjingmingshui Pharm Co., Ltd",808048,Amoxicillin,Capsule,Unknown,Unknown,Health Clinic,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Rifazid,Anti-tuberculosis,Micro Labs Ltd,RFZK 8003,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Cloxacap,Antibiotic,Hovid BHD,AJ 01032,Cloxacillin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Chloramphenicol,Antibiotic,CBF,10209,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Amoxicillin,Antibiotic,KPN,946016,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Panoxilin,Antibiotic,Siam Medicare Co.,1108/607,Cloxacillin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Ampicillin,Antibiotic,The United lab. Ltd H.K.,17397,Ampicillin,Capsule,Unknown,Unknown,Health Clinic,2009,07/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Louang Namtha,Cefalexyl,Antibiotic,Bankok Lab & Cosmetic Co. LTD,3202605,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,07/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Malolos City,Fixcom 4,Anti-tuberculosis,Natrapharm Inc.,BFXC402,"Isoniazid, Rifampicin, Pyrazinamide, Ethambutol",Tablet,Missing,Missing,Missing,2009,08/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Isoniazid,Anti-tuberculosis,"Scheele Laboratories Phil., Inc.",92409,Isoniazid,Tablet,Yes,Private,Pharmacy,2009,08/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Isoniazid,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",9B161,Isoniazid,Tablet,Yes,Private,Pharmacy,2009,08/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Bifix,Anti-tuberculosis,"Amherst Laboratories, Inc.",27061742,"Isoniazid, Rifampicin",Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Missing,Anti-tuberculosis,"United Laboratories, Inc.",27043515,Isoniazid,Oral Solution,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Ethambutol Hydrochloride,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",9A167,Ethambutol ,Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Ethambutol Hydrochloride,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",8F393,Ethambutol ,Tablet,Yes,Private,Distributor,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Quadtab,Anti-tuberculosis,"Amherst Laboratories, Inc.",M003106,"Rifampicin, Pyrazinamide, Ethambutol, Isoniazid",Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Myrin,Anti-tuberculosis,Wyeth Pakistan Ltd.,08K1495,"Rifampicin, Ethambutol, Isoniazid",Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Quadtab,Anti-tuberculosis,"Amherst Laboratories, Inc.",M003103,"Pyrazinamide, Ethambutol, Rifampicin, Isoniazid",Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Ethambutol Hydrochloride,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",9C273,Ethambutol ,Tablet,Yes,Private,Distributor,2009,09/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Philippines,Cebu City,Rifampicin,Anti-tuberculosis,"Lloyd Laboratories, Inc.",9B153A,Rifampicin,Capsule,Yes,Private,Distributor,2009,09/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Ltd.,08M0791,"Isoniazid, Rifampicin, Pyrazinamide, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,09/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Houaphan,Ampicillin,Antibiotic,Codupha-Lao,800938,Ampicillin,Capsule,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Metronidazole,Antibiotic,Factory No: 3,O8021012,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Philippines,Zamboanga City,Myrin,Anti-tuberculosis,Wyeth Pakistan Ltd.,08k1491,"Isoniazid, Rifampicin, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Houaphan,Ampicillin,Antibiotic,Factory No: 2,O809023,Ampicillin,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Chloramphenicol,Antibiotic,CBF,O41108,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Ampicillin,Antibiotic,Zhangfeng,O81102,Ampicillin,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Myrin,Anti-tuberculosis,Wyeth Pakistan Ltd.,06N1376,"Isoniazid, Rifampicin, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Cephalexin,Antibiotic,Tipharco,O10209,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,LEO,Antimalarial,KPN,818018,Tetracycline,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,E-Tol,Anti-tuberculosis,Plethico Pharmaceutical Ltd.,2771,Ethambutol ,Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Amoxicillin,Antibiotic,KPN,846028,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Fixcom 4,Anti-tuberculosis,"Lloyd Laboratories, Inc.",8FXC411,"Isoniazid, Rifampicin, Pyrazinamide, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Houaphan,Erythromycin,Antibiotic,Vidipha Pharmaceutical Joint-Stock Co.,O30209,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,E-Tol,Anti-tuberculosis,Plethico Pharmaceutical Ltd.,90041,Ethambutol ,Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Choroquin,Antimalarial,Codupha-Lao,810811,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Rimactane,Anti-tuberculosis,Interphil Laboratories,802,Rifampicin,Capsule,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Houaphan,Sulfadex,Antimalarial,Codupha-Lao,816001,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Choroquin,Antimalarial,Codupha-Lao,810812,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Myrin P Forte,Anti-tuberculosis,Wyeth Pakistan Ltd.,08MO791,"Isoniazid, Rifampicin, Pyrazinamide, Ethambutol",Tablet,Missing,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Akurit 4,Anti-tuberculosis,Lupin Limited,AH-80090,"Isoniazid, Rifampicin, Pyrazinamide, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Erythromycin,Antibiotic,Vidipha Pharmaceutical Joint-Stock Co.,O30208,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Quadtab,Anti-tuberculosis,"Amherst Laboratories, Inc.",28000313,"Ethambutol, Pyrazinamide, Rifampicin, Isoniazid",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Rifampicin,Anti-tuberculosis,Brawn lab Ltd,BC 058010,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Fixcom 4,Anti-tuberculosis,"Natrapharm, Inc.",9FXC4 09,"Pyrazinamide, Ethambutol, Rifampicin, Isoniazid",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Zamboanga City,Fixcom 3,Anti-tuberculosis,"Lloyd Laboratories, Inc.",9FXC305,"Isoniazid, Rifampicin, Ethambutol",Tablet,Yes,Private,Pharmacy,2009,10/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Erythromycin,Antibiotic,Mekophar Chemical Pharmaceutical Joint-Stock Co.,O8 013 AN,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Amoxicillin,Antibiotic,APHARMA,O10408,Amoxicillin,Capsule,Unknown,Unknown,Health Clinic,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Metronidazole,Antibiotic,MEDIPLANTEX,251808,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Choroquin,Antimalarial,Codupha-Lao,810813,Chloroquine,Tablet,Unknown,Unknown,Health Clinic,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Vactrim,Antimalarial,Codupha-Lao,816306,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Sinmoquin,Antimalarial,S.S.P. Laboratories,2510830,Chloroquine,Tablet,Unknown,Unknown,Health Clinic,2009,12/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Ozimox,Antibiotic,Hataphar Pharmaceutical Joint-Stock Co.,O70308,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,12/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Metronidazole,Antibiotic,VINPHACO,O9105,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,12/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Saravan,Tetracycline,Antimalarial,KPN,801007,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Saravan,Quinine,Antimalarial,CBF,20707,Quinine ,Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Ampicilline,Antibiotic,KPN,845020,Ampicillin,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Cefalexin,Antibiotic,Codupha-Lao,801004,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Cefalexin,Antibiotic,Codupha-Lao,10908,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Ampicilline,Antibiotic,Codupha-Lao,900705,Ampicillin,Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Chloramphenicol,Antibiotic,Codupha-Lao,813310,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Amoxicilline,Antibiotic,Mekophar Chemical Pharmaceutical Joint-Stock Co.,08030AN,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Chloramphenicol,Antibiotic,CBF,10209,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Amoxicilline,Antibiotic,Zhangfeng,81101,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Tetracycline Hydrochloride,Antimalarial,"Asian Union Laboratories Co., Ltd",5203004,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Quinine,Antimalarial,CBF,20408,Quinine ,Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Saravan,Penicillin V,Antibiotic,Codupha-Lao,61208,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Erythromycin,Antibiotic,Codupha-Lao,812706,Erythromycin,Tablet,Unknown,Unknown,Health Clinic,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Tetracycline,Antimalarial,KPN,916003,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Chloroquine,Antimalarial,Codupha-Lao,910801,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Erythromycin,Antibiotic,CBF,10209,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,13/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Erythromycin,Antibiotic,Codupha-Lao,912701,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Ampicilline,Antibiotic,CBF,10308,Ampicillin,Capsule,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Amoxicilline,Antibiotic,KPN,946011,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Chloroquine,Antimalarial,Codupha-Lao,810805,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Cephalexin,Antibiotic,Dethi pharma,Dc 029002,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Champasak,Tetracycline,Antimalarial,CBF,30908,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,14/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Pyrazinamide,Anti-tuberculosis,"Scheele Laboratories Phil., Inc.",86970,Pyrazinamide,Tablet,Yes,Private,Pharmacy,2009,15/07/2009,Pass,Screening,N/A,No,N/A
Asia,Philippines,Cebu City,Rifampicin,Anti-tuberculosis,"Lloyd Laboratories, Inc.",8J289A,Rifampicin,Capsule,Yes,Private,Pharmacy,2009,15/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saiyabouly,Metronidazole,Antibiotic,Vietnam,O9114,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Chloroquine,Antimalarial,Codupha-Lao,910802,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Erythromycin,Antibiotic,Mebiphar,09006AN,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Chloramphenicol,Antibiotic,Codupha-Lao,813313,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Rifampicin,Anti-tuberculosis,Minimed Laboratories,187,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Strim-Side,Antimalarial,KPN,904008,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Tetracycline,Antimalarial,Codupha-Lao,816207,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Vactrim,Antimalarial,Codupha-Lao,916303,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Isoniazid,Anti-tuberculosis,"Patar Lab Ltd, Part",901096,Isoniazid,Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Tetracycline,Antimalarial,Unknown,5204032,Tetracycline,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Ampicillin,Antibiotic,KPN,945007,Ampicillin,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Rifampicin,Anti-tuberculosis,India,BC 028004,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Penicillin V,Antibiotic,Codupha-Lao,901104,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Amoxicillin,Antibiotic,PF 3,9107041,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Cephalexin,Antibiotic,"Utopian Co., Ltd",10109,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2009,21/07/2009,Pass,Screening,N/A,No,N/A
